times_dense,J_V_path,mu_V_path
0.0,0.1,10.0
0.01,0.10636658610079779,9.811188264017861
0.02,0.11273317220159558,9.622376528035723
0.03,0.11909975830239336,9.433564792053586
0.04,0.12546634440319115,9.244753056071447
0.05,0.13183293050398892,9.055941320089309
0.06,0.13819951660478672,8.867129584107172
0.07,0.1445661027055845,8.678317848125033
0.08,0.15093268880638228,8.489506112142895
0.09,0.1565958594478282,8.319171075464306
0.1,0.15836614217220868,8.251090998510819
0.11,0.16013642489658916,8.183010921557331
0.12,0.16190670762096962,8.114930844603844
0.13,0.1636769903453501,8.046850767650357
0.14,0.1654472730697306,7.9787706906968685
0.15,0.16721755579411107,7.910690613743381
0.16,0.16898783851849156,7.842610536789894
0.17,0.17075812124287204,7.774530459836406
0.18,0.1725284039672525,7.7064503828829185
0.19,0.17429868669163298,7.638370305929431
0.2,0.17606896941601347,7.570290228975944
0.21,0.17783925214039395,7.502210152022457
0.22,0.17960953486477443,7.434130075068969
0.23,0.18137981758915492,7.366049998115482
0.24,0.1831501003135354,7.297969921161994
0.25,0.18492038303791586,7.229889844208507
0.26,0.18669066576229634,7.161809767255019
0.27,0.18846094848667683,7.093729690301531
0.28,0.1902312312110573,7.025649613348044
0.29,0.1920015139354378,6.957569536394557
0.3,0.19377179665981825,6.889489459441069
0.31,0.19554207938419874,6.821409382487582
0.32,0.19731236210857922,6.753329305534095
0.33,0.1990826448329597,6.6852492285806076
0.34,0.20002598393439205,6.634421504643546
0.35000000000000003,0.20045800849310977,6.594261229790735
0.36,0.20089003305182748,6.554100954937925
0.37,0.20132205761054522,6.513940680085114
0.38,0.20175408216926294,6.473780405232303
0.39,0.20218610672798068,6.433620130379492
0.4,0.2026181312866984,6.393459855526682
0.41000000000000003,0.20305015584541614,6.3532995806738715
0.42,0.20348218040413385,6.3131393058210605
0.43,0.20391420496285156,6.2729790309682505
0.44,0.2043462295215693,6.23281875611544
0.45,0.20477825408028702,6.192658481262629
0.46,0.20521027863900476,6.152498206409818
0.47000000000000003,0.20564230319772248,6.112337931557008
0.48,0.2060743277564402,6.072177656704197
0.49,0.20650635231515793,6.032017381851386
0.5,0.20693837687387565,5.991857106998576
0.51,0.2073704014325934,5.951696832145765
0.52,0.2078024259913111,5.911536557292954
0.53,0.20823445055002882,5.871376282440143
0.54,0.20866647510874656,5.831216007587333
0.55,0.20909849966746427,5.791055732734522
0.56,0.209530524226182,5.750895457881711
0.5700000000000001,0.20996254878489973,5.7107351830289
0.58,0.21039457334361744,5.67057490817609
0.59,0.21082659790233518,5.630414633323279
0.6,0.2112586224610529,5.590254358470469
0.61,0.21169064701977064,5.550094083617658
0.62,0.21212267157848835,5.509933808764847
0.63,0.2125546961372061,5.469773533912036
0.64,0.2129867206959238,5.429613259059225
0.65,0.21341874525464152,5.389452984206415
0.66,0.21385076981335926,5.3492927093536045
0.67,0.21428279437207698,5.3091324345007935
0.68,0.21471481893079472,5.2689721596479835
0.6900000000000001,0.21514684348951243,5.228811884795173
0.7000000000000001,0.21557886804823018,5.188651609942362
0.71,0.2160108926069479,5.148491335089552
0.72,0.2164429171656656,5.108331060236741
0.73,0.21687494172438335,5.06817078538393
0.74,0.21730696628310106,5.02801051053112
0.75,0.2177048643153771,4.988345224501136
0.76,0.21736465632948831,4.959385810622473
0.77,0.21702444834359952,4.93042639674381
0.78,0.21668424035771072,4.901466982865148
