times_dense,J_V_path,mu_V_path
0.0,0.1,10.0
0.01,0.10064083769867845,9.94000790078395
0.02,0.10128167539735689,9.880015801567898
0.03,0.10192251309603532,9.820023702351849
0.04,0.10256335079471376,9.760031603135797
0.05,0.10320418849339219,9.700039503919747
0.06,0.10384502619207063,9.640047404703697
0.07,0.10448586389074907,9.580055305487646
0.08,0.10512670158942751,9.520063206271596
0.09,0.10576753928810595,9.460071107055544
0.1,0.10640837698678439,9.400079007839494
0.11,0.10704921468546283,9.340086908623443
0.12,0.10769005238414127,9.280094809407393
0.13,0.10833089008281971,9.220102710191341
0.14,0.10897172778149813,9.160110610975291
0.15,0.10961256548017657,9.100118511759241
0.16,0.11025340317885501,9.04012641254319
0.17,0.11089424087753345,8.98013431332714
0.18,0.1115350785762119,8.920142214111088
0.19,0.11217591627489033,8.860150114895038
0.2,0.11281675397356877,8.800158015678988
0.21,0.11345759167224721,8.740165916462937
0.22,0.11409842937092565,8.680173817246887
0.23,0.11473926706960408,8.620181718030835
0.24,0.11538010476828252,8.560189618814785
0.25,0.11602094246696096,8.500197519598736
0.26,0.1166617801656394,8.440205420382684
0.27,0.11730261786431784,8.380213321166634
0.28,0.11785060253168755,8.327633603345342
0.29,0.11799069994419464,8.307615190809292
0.3,0.11813079735670172,8.287596778273242
0.31,0.1182708947692088,8.267578365737192
0.32,0.11841099218171589,8.247559953201142
0.33,0.11855108959422296,8.227541540665092
0.34,0.11869118700673004,8.207523128129042
0.35000000000000003,0.11883128441923713,8.187504715592992
0.36,0.1189713818317442,8.167486303056942
0.37,0.11911147924425128,8.147467890520891
0.38,0.11925157665675837,8.127449477984841
0.39,0.11939167406926544,8.107431065448791
0.4,0.11953177148177252,8.087412652912741
0.41000000000000003,0.11967186889427961,8.067394240376691
0.42,0.11981196630678669,8.047375827840641
0.43,0.11995206371929376,8.027357415304591
0.44,0.12009216113180085,8.007339002768541
0.45,0.12023225854430793,7.98732059023249
0.46,0.12037235595681502,7.96730217769644
0.47000000000000003,0.12051245336932209,7.94728376516039
0.48,0.12065255078182917,7.92726535262434
0.49,0.12079264819433626,7.90724694008829
0.5,0.12093274560684333,7.88722852755224
0.51,0.12107284301935041,7.8672101150161895
0.52,0.1212129404318575,7.847191702480139
0.53,0.12135303784436458,7.8271732899440885
0.54,0.12149313525687165,7.807154877408038
0.55,0.12163323266937874,7.787136464871988
0.56,0.12177333008188582,7.767118052335938
0.5700000000000001,0.1219134274943929,7.747099639799888
0.58,0.12205352490689998,7.727081227263838
0.59,0.12219362231940706,7.707062814727788
0.6,0.12233371973191415,7.687044402191738
0.61,0.12247381714442122,7.667025989655688
0.62,0.1226139145569283,7.647007577119638
0.63,0.12275401196943539,7.626989164583588
0.64,0.12289410938194247,7.606970752047538
0.65,0.12303420679444954,7.5869523395114875
0.66,0.12317430420695663,7.566933926975437
0.67,0.1233144016194637,7.546915514439387
0.68,0.12345449903197078,7.526897101903337
0.6900000000000001,0.12359459644447787,7.506878689367287
0.7000000000000001,0.12373469385698495,7.486860276831237
0.71,0.12387479126949202,7.466841864295187
0.72,0.12401488868199911,7.446823451759137
0.73,0.12415498609450619,7.426805039223087
0.74,0.12429508350701327,7.406786626687037
0.75,0.12443518091952036,7.386768214150986
0.76,0.12457527833202743,7.366749801614936
0.77,0.1247153757445345,7.346731389078886
0.78,0.1248554731570416,7.326712976542836
0.79,0.12499557056954867,7.3066945640067855
0.8,0.12513566798205575,7.286676151470735
0.81,0.12527576539456284,7.266657738934685
0.8200000000000001,0.12541586280706993,7.246639326398635
0.8300000000000001,0.125555960219577,7.226620913862585
0.84,0.12569605763208408,7.206602501326535
0.85,0.12583615504459117,7.186584088790485
0.86,0.12597625245709823,7.166565676254435
0.87,0.12611634986960532,7.146547263718385
0.88,0.1262564472821124,7.126528851182334
0.89,0.12639654469461947,7.106510438646284
0.9,0.12653664210712656,7.086492026110234
0.91,0.12667673951963365,7.066473613574184
0.92,0.12681683693214071,7.046455201038134
0.93,0.1269569343446478,7.0264367885020835
0.9400000000000001,0.1270970317571549,7.0064183759660335
0.9500000000000001,0.12723712916966196,6.986399963429983
0.96,0.12737722658216905,6.966381550893933
0.97,0.12751732399467613,6.946363138357883
0.98,0.1276574214071832,6.926344725821833
0.99,0.1277975188196903,6.906326313285783
1.0,0.12793761623219738,6.886307900749733
1.01,0.12807771364470444,6.866289488213683
1.02,0.12821781105721153,6.846271075677633
1.03,0.12835790846971862,6.826252663141583
1.04,0.1284980058822257,6.806234250605533
1.05,0.12863810329473277,6.786215838069483
1.06,0.12877820070723986,6.7661974255334325
1.07,0.12891829811974695,6.746179012997382
1.08,0.129058395532254,6.726160600461332
1.09,0.1291984929447611,6.706142187925282
1.1,0.1293385903572682,6.686123775389232
1.11,0.12947868776977525,6.666105362853181
1.12,0.12949439465090823,6.653155834440817
1.1300000000000001,0.129493541510519,6.641147381461872
1.1400000000000001,0.12949268837012975,6.629138928482928
1.1500000000000001,0.12949183522974053,6.617130475503983
1.16,0.12949098208935128,6.605122022525039
1.17,0.12949012894896206,6.593113569546095
1.18,0.1294892758085728,6.5811051165671515
1.19,0.12948842266818358,6.569096663588207
1.2,0.12948756952779433,6.557088210609263
1.21,0.1294867163874051,6.545079757630318
1.22,0.12948586324701586,6.533071304651374
1.23,0.12948501010662664,6.52106285167243
1.24,0.12948415696623738,6.509054398693485
1.25,0.12948330382584816,6.497045945714541
1.26,0.1294824506854589,6.4850374927355965
1.27,0.1294815975450697,6.473029039756653
1.28,0.12948074440468044,6.461020586777709
1.29,0.1294798912642912,6.449012133798764
1.3,0.12947903812390196,6.43700368081982
1.31,0.12947818498351274,6.424995227840875
1.32,0.1294773318431235,6.412986774861931
1.33,0.12947647870273427,6.400978321882987
1.34,0.12947562556234501,6.388969868904042
1.35,0.1294747724219558,6.3769614159250985
1.36,0.12947391928156654,6.364952962946154
1.37,0.12947306614117732,6.35294450996721
1.3800000000000001,0.12947221300078807,6.340936056988266
1.3900000000000001,0.12947135986039884,6.328927604009321
1.4000000000000001,0.1294705067200096,6.316919151030377
1.41,0.12946965357962037,6.304910698051433
1.42,0.12946880043923112,6.292902245072488
1.43,0.1294679472988419,6.280893792093544
1.44,0.12946709415845264,6.2688853391146
1.45,0.12946624101806342,6.256876886135656
1.46,0.12946538787767417,6.244868433156712
1.47,0.12946453473728495,6.232859980177768
1.48,0.1294636815968957,6.220851527198823
1.49,0.12946282845650647,6.208843074219879
1.5,0.12946197531611722,6.196834621240934
1.51,0.129461122175728,6.18482616826199
1.52,0.12946026903533875,6.172817715283046
1.53,0.12945941589494953,6.1608092623041015
1.54,0.12945856275456027,6.148800809325158
1.55,0.12945770961417105,6.136792356346213
1.56,0.1294568564737818,6.124783903367269
1.57,0.12945600333339258,6.112775450388325
1.58,0.12945515019300333,6.10076699740938
1.59,0.1294542970526141,6.088758544430436
1.6,0.12945344391222485,6.076750091451492
1.61,0.12945259077183563,6.064741638472547
1.62,0.12945173763144638,6.0527331854936035
1.6300000000000001,0.12945088449105716,6.040724732514659
1.6400000000000001,0.1294500313506679,6.028716279535715
1.6500000000000001,0.12944917821027868,6.01670782655677
1.6600000000000001,0.12944832506988943,6.004699373577826
1.67,0.1294474719295002,5.992690920598882
1.68,0.12944661878911096,5.980682467619938
