times_dense,J_V_path,mu_V_path
0.0,0.1,10.0
0.01,0.09930317885832171,9.914717518416532
0.02,0.0986063577166434,9.829435036833065
0.03,0.09790953657496511,9.744152555249597
0.04,0.09721271543328681,9.658870073666131
0.05,0.0965158942916085,9.573587592082664
0.06,0.09581907314993021,9.488305110499196
0.07,0.0951222520082519,9.403022628915728
0.08,0.09442543086657361,9.31774014733226
0.09,0.09372860972489531,9.232457665748793
0.1,0.093031788583217,9.147175184165327
0.11,0.09233496744153871,9.06189270258186
0.12,0.09163814629986042,8.976610220998392
0.13,0.09094132515818211,8.891327739414924
0.14,0.09024450401650382,8.806045257831457
0.15,0.08954768287482552,8.72076277624799
0.16,0.08885086173314721,8.635480294664521
0.17,0.08815404059146892,8.550197813081056
0.18,0.08745721944979062,8.464915331497588
0.19,0.08676039830811232,8.37963284991412
0.2,0.0863347724422041,8.316422515718065
0.21,0.08633264701379459,8.287680201101486
0.22,0.0863305215853851,8.258937886484906
0.23,0.08632839615697559,8.230195571868329
0.24,0.08632627072856608,8.20145325725175
0.25,0.08632414530015659,8.17271094263517
0.26,0.08632201987174708,8.143968628018593
0.27,0.08631989444333757,8.115226313402014
0.28,0.08631776901492806,8.086483998785434
0.29,0.08631564358651857,8.057741684168857
0.3,0.08631351815810906,8.028999369552277
0.31,0.08631139272969955,8.000257054935698
0.32,0.08630926730129004,7.971514740319121
0.33,0.08630714187288055,7.942772425702541
0.34,0.08630501644447104,7.914030111085963
0.35000000000000003,0.08630289101606153,7.885287796469385
0.36,0.08630076558765204,7.856545481852805
0.37,0.08629864015924253,7.827803167236227
0.38,0.08629651473083302,7.7990608526196485
0.39,0.08629438930242352,7.770318538003069
0.4,0.08629226387401402,7.741576223386491
0.41000000000000003,0.08629013844560451,7.7128339087699125
0.42,0.086288013017195,7.684091594153333
0.43,0.0862858875887855,7.655349279536755
0.44,0.086283762160376,7.626606964920176
0.45,0.0862816367319665,7.597864650303597
0.46,0.08627951130355699,7.569122335687019
0.47000000000000003,0.0862773858751475,7.54038002107044
0.48,0.08627526044673799,7.511637706453861
0.49,0.08627313501832848,7.482895391837283
0.5,0.08627100958991897,7.454153077220704
0.51,0.08626888416150948,7.425410762604125
0.52,0.08626675873309997,7.396668447987547
0.53,0.08626463330469046,7.367926133370968
0.54,0.08626250787628095,7.339183818754389
0.55,0.08626038244787146,7.310441504137811
0.56,0.08625825701946195,7.281699189521232
0.5700000000000001,0.08625613159105244,7.252956874904653
0.58,0.08625400616264295,7.224214560288075
0.59,0.08625188073423344,7.195472245671496
0.6,0.08624975530582393,7.166729931054918
0.61,0.08624762987741443,7.1379876164383385
0.62,0.08624550444900493,7.10924530182176
0.63,0.08624337902059542,7.080502987205182
0.64,0.08624125359218592,7.051760672588602
0.65,0.08623912816377642,7.023018357972024
0.66,0.08623700273536691,6.994276043355446
0.67,0.0862348773069574,6.965533728738866
0.68,0.0862327518785479,6.936791414122288
0.6900000000000001,0.0862306264501384,6.908049099505709
0.7000000000000001,0.0862285010217289,6.87930678488913
0.71,0.08622637559331939,6.850564470272552
0.72,0.08622425016490988,6.8218221556559735
0.73,0.08622212473650039,6.793079841039395
0.74,0.08621999930809088,6.764337526422816
0.75,0.08621787387968137,6.735595211806237
0.76,0.08621574845127188,6.706852897189659
0.77,0.08621362302286237,6.67811058257308
0.78,0.08627295256415042,6.651859375128186
0.79,0.08655600254398703,6.634676784780715
0.8,0.08683905252382364,6.6174941944332435
0.81,0.08712210250366025,6.600311604085772
0.8200000000000001,0.08740515248349685,6.583129013738302
0.8300000000000001,0.08768820246333348,6.56594642339083
0.84,0.08797125244317007,6.548763833043359
0.85,0.08825430242300669,6.5315812426958875
0.86,0.0885373524028433,6.514398652348416
0.87,0.08882040238267991,6.497216062000945
0.88,0.08910345236251652,6.480033471653473
0.89,0.08938650234235312,6.462850881306002
0.9,0.08966955232218973,6.445668290958531
0.91,0.08995260230202634,6.42848570061106
0.92,0.09023565228186296,6.411303110263589
0.93,0.09051870226169957,6.394120519916117
0.9400000000000001,0.09080175224153618,6.376937929568646
0.9500000000000001,0.09108480222137279,6.3597553392211745
0.96,0.0913678522012094,6.342572748873703
0.97,0.091650902181046,6.325390158526233
0.98,0.09193395216088261,6.308207568178761
0.99,0.09221700214071922,6.29102497783129
1.0,0.09250005212055583,6.2738423874838185
1.01,0.09278310210039245,6.256659797136347
1.02,0.09306615208022906,6.239477206788876
1.03,0.09334920206006567,6.222294616441404
1.04,0.09363225203990228,6.205112026093933
1.05,0.09391530201973888,6.187929435746462
1.06,0.09419835199957549,6.170746845398991
1.07,0.0944814019794121,6.15356425505152
1.08,0.09476445195924871,6.136381664704048
1.09,0.09504750193908533,6.119199074356577
1.1,0.09533055191892194,6.102016484009106
1.11,0.09561360189875855,6.084833893661634
1.12,0.09589665187859515,6.067651303314163
1.1300000000000001,0.09617970185843176,6.050468712966691
1.1400000000000001,0.09646275183826837,6.03328612261922
1.1500000000000001,0.09674580181810499,6.0161035322717495
1.16,0.09702885179794159,5.998920941924278
1.17,0.0973119017777782,5.981738351576807
1.18,0.0975949517576148,5.964555761229335
1.19,0.09787800173745143,5.947373170881864
1.2,0.09816105171728803,5.9301905805343935
1.21,0.09844410169712464,5.913007990186922
1.22,0.09872715167696125,5.895825399839451
1.23,0.09901020165679786,5.878642809491979
1.24,0.09929325163663447,5.861460219144508
1.25,0.09957630161647107,5.844277628797037
1.26,0.09985935159630768,5.827095038449565
1.27,0.1001424015761443,5.809912448102094
1.28,0.10042545155598091,5.7927298577546225
1.29,0.10070850153581752,5.775547267407152
1.3,0.10099155151565413,5.758364677059681
1.31,0.10127460149549074,5.741182086712209
1.32,0.10155765147532735,5.723999496364738
1.33,0.10184070145516397,5.706816906017266
1.34,0.10212375143500058,5.689634315669795
1.35,0.10240680141483718,5.672451725322324
1.36,0.10268985139467379,5.655269134974852
1.37,0.1029729013745104,5.638086544627381
1.3800000000000001,0.10325595135434701,5.62090395427991
1.3900000000000001,0.10353900133418362,5.603721363932438
1.4000000000000001,0.10382205131402023,5.586538773584968
1.41,0.10410510129385683,5.569356183237496
1.42,0.10438815127369344,5.552173592890025
1.43,0.10467120125353005,5.534991002542554
1.44,0.10495425123336666,5.517808412195082
1.45,0.10523730121320327,5.500625821847612
1.46,0.10552035119303989,5.48344323150014
1.47,0.1058034011728765,5.466260641152669
1.48,0.1060864511527131,5.4490780508051975
1.49,0.10636950113254971,5.431895460457726
1.5,0.10665255111238632,5.414712870110255
1.51,0.10693560109222294,5.397530279762783
1.52,0.10721865107205955,5.380347689415312
1.53,0.10750170105189616,5.363165099067841
1.54,0.10778475103173277,5.34598250872037
1.55,0.10806780101156938,5.328799918372899
1.56,0.10835085099140598,5.311617328025427
1.57,0.10863390097124259,5.294434737677956
1.58,0.1089169509510792,5.2772521473304845
1.59,0.10920000093091581,5.260069556983013
1.6,0.10948305091075243,5.242886966635542
1.61,0.10976610089058904,5.22570437628807
1.62,0.11004915087042565,5.208521785940599
1.6300000000000001,0.11033220085026225,5.1913391955931285
1.6400000000000001,0.11061525083009886,5.174156605245657
1.6500000000000001,0.11089830080993547,5.156974014898186
1.6600000000000001,0.1111813507897721,5.139791424550714
1.67,0.11146440076960869,5.122608834203243
1.68,0.1117474507494453,5.1054262438557725
1.69,0.11203050072928192,5.088243653508301
1.7,0.11231355070911853,5.07106106316083
1.71,0.11259660068895513,5.053878472813358
1.72,0.11287965066879174,5.036695882465887
1.73,0.11316270064862835,5.019513292118416
1.74,0.11344575062846496,5.002330701770944
1.75,0.11373119305206285,4.985200781660057
1.76,0.11423806556440169,4.97294569929861
1.77,0.11474493807674054,4.960690616937164
1.78,0.11525181058907939,4.948435534575717
1.79,0.11575868310141824,4.936180452214271
1.8,0.11626555561375708,4.923925369852824
1.81,0.11677242812609592,4.9116702874913765
1.82,0.11727930063843477,4.89941520512993
1.83,0.11778617315077361,4.887160122768483
1.84,0.11829304566311245,4.874905040407036
1.85,0.11879991817545131,4.86264995804559
1.86,0.11930679068779015,4.850394875684143
1.87,0.119813663200129,4.838139793322696
1.8800000000000001,0.12032053571246784,4.825884710961249
1.8900000000000001,0.12082740822480668,4.813629628599802
1.9000000000000001,0.12133428073714553,4.801374546238356
1.9100000000000001,0.12184115324948439,4.789119463876909
1.92,0.12234802576182321,4.7768643815154626
1.93,0.12285489827416206,4.764609299154015
1.94,0.1233617707865009,4.752354216792569
1.95,0.12386864329883975,4.740099134431122
1.96,0.12437551581117859,4.727844052069675
1.97,0.12488238832351745,4.715588969708229
1.98,0.12538926083585628,4.703333887346782
1.99,0.12589613334819513,4.6910788049853345
2.0,0.12640300586053396,4.678823722623888
2.0100000000000002,0.12690987837287282,4.666568640262441
2.02,0.12741675088521168,4.654313557900995
2.0300000000000002,0.12792362339755053,4.642058475539548
2.04,0.12843049590988936,4.629803393178101
2.05,0.1289373684222282,4.617548310816654
2.06,0.12944424093456705,4.605293228455207
2.07,0.12995111344690588,4.593038146093761
2.08,0.13045798595924474,4.580783063732314
2.09,0.13096485847158357,4.568527981370868
2.1,0.13147173098392242,4.556272899009421
2.11,0.13197860349626125,4.544017816647973
2.12,0.1324854760086001,4.531762734286526
2.13,0.13299234852093894,4.51950765192508
2.14,0.13349922103327783,4.507252569563633
2.15,0.13400609354561666,4.494997487202187
2.16,0.1345129660579555,4.48274240484074
2.17,0.13501983857029434,4.470487322479293
2.18,0.1355267110826332,4.458232240117846
2.19,0.13603358359497203,4.445977157756399
2.2,0.1365404561073109,4.433722075394952
