times_dense,J_V_path,mu_V_path
0.0,0.1,10.0
0.01,0.12421882237986819,9.871487418753981
0.02,0.14843764475973636,9.74297483750796
0.03,0.17265646713960453,9.614462256261941
0.04,0.19687528951947272,9.485949675015922
0.05,0.22109411189934092,9.357437093769901
0.06,0.24531293427920908,9.228924512523882
0.07,0.26953175665907725,9.100411931277863
0.08,0.2937505790389454,8.971899350031844
0.09,0.3179694014188136,8.843386768785823
0.1,0.3421882237986818,8.714874187539804
0.11,0.36640704617855,8.586361606293785
0.12,0.3906258685584182,8.457849025047764
0.13,0.41448190570614807,8.331265770645649
0.14,0.4243838987227156,8.278891468368121
0.15,0.43428589173928306,8.226517166090593
0.16,0.4441878847558505,8.174142863813065
0.17,0.45408987777241805,8.121768561535538
0.18,0.4639918707889855,8.069394259258011
0.19,0.473893863805553,8.017019956980484
0.2,0.4837958568221205,7.964645654702956
0.21,0.493697849838688,7.912271352425428
0.22,0.5035998428552555,7.859897050147901
0.23,0.513501835871823,7.807522747870373
0.24,0.5234038288883904,7.755148445592846
0.25,0.5333058219049579,7.7027741433153185
0.26,0.5432078149215254,7.650399841037791
0.27,0.553109807938093,7.598025538760264
0.28,0.5630118009546604,7.545651236482736
0.29,0.5729137939712279,7.493276934205209
0.3,0.5828157869877953,7.440902631927681
0.31,0.5927177800043628,7.388528329650153
0.32,0.6026197730209303,7.3361540273726265
0.33,0.6125217660374978,7.283779725095099
0.34,0.6224237590540653,7.231405422817572
0.35000000000000003,0.6323257520706328,7.179031120540044
0.36,0.6422277450872003,7.126656818262517
0.37,0.6521297381037677,7.074282515984989
0.38,0.6620317311203352,7.021908213707461
0.39,0.6719337241369028,6.969533911429934
0.4,0.6818357171534702,6.917159609152407
0.41000000000000003,0.6917377101700377,6.864785306874879
0.42,0.7016397031866051,6.812411004597352
0.43,0.7115416962031726,6.760036702319825
0.44,0.7214436892197401,6.707662400042297
0.45,0.7305448185477319,6.659540312354088
0.46,0.7364351119784979,6.628466273467258
0.47000000000000003,0.7423254054092638,6.597392234580427
0.48,0.7482156988400298,6.566318195693597
0.49,0.7541059922707958,6.535244156806766
0.5,0.7599962857015617,6.504170117919935
0.51,0.7658865791323278,6.473096079033105
