times_dense,J_V_path,mu_V_path
0.0,0.1,10.0
0.01,0.18811136869240047,9.693443733586221
0.02,0.2762227373848009,9.386887467172441
0.03,0.3643341060772013,9.080331200758662
0.04,0.45244547476960184,8.773774934344882
0.05,0.5405568434620023,8.467218667931103
0.06,0.6133048604547705,8.211518718446309
0.07,0.632156178207631,8.134229552725353
0.08,0.6510074959604915,8.056940387004397
0.09,0.6698588137133519,7.979651221283443
0.1,0.6887101314662123,7.902362055562488
0.11,0.7075614492190727,7.825072889841533
0.12,0.7264127669719331,7.747783724120578
0.13,0.7452640847247936,7.670494558399623
0.14,0.764115402477654,7.5932053926786685
0.15,0.7829667202305144,7.515916226957714
0.16,0.8018180379833748,7.438627061236758
0.17,0.8206693557362353,7.3613378955158035
0.18,0.8395206734890956,7.284048729794849
0.19,0.8583719912419562,7.206759564073893
0.2,0.8772233089948166,7.129470398352939
0.21,0.8960746267476769,7.052181232631984
0.22,0.9149259445005374,6.974892066911028
0.23,0.9337772622533979,6.897602901190074
0.24,0.9526285800062583,6.820313735469119
0.25,0.9714798977591187,6.743024569748164
0.26,0.9903312155119792,6.665735404027209
0.27,1.0091825332648396,6.588446238306254
0.28,1.0280338510177,6.511157072585299
0.29,1.0877331256450131,6.141282265850449
0.3,1.1784848008123037,5.5489854039578805
0.31,1.2692364759795944,4.956688542065313
0.32,1.298665110542683,4.740257155120541
0.33,1.29891978975287,4.7026408183882795
0.34,1.2991744689630569,4.665024481656018
0.35000000000000003,1.2994291481732438,4.6274081449237565
0.36,1.2996838273834308,4.589791808191495
0.37,1.2999385065936175,4.5521754714592335
0.38,1.3001931858038045,4.514559134726972
0.39,1.3004478650139915,4.4769427979947105
0.4,1.3007025442241784,4.439326461262449
0.41000000000000003,1.3009572234343654,4.4017101245301875
0.42,1.3012119026445523,4.364093787797927
0.43,1.3014665818547393,4.326477451065665
0.44,1.3017212610649262,4.288861114333404
0.45,1.301975940275113,4.251244777601142
0.46,1.3022306194853,4.213628440868881
0.47000000000000003,1.302485298695487,4.176012104136619
