times_dense,J_V_path,mu_V_path
0.0,0.1,10.0
0.01,0.09655139540944525,9.708241063896585
0.02,0.0931027908188905,9.41648212779317
0.03,0.08965418622833574,9.124723191689753
0.04,0.08620558163778098,8.832964255586338
0.05,0.08275697704722623,8.541205319482923
0.06,0.07911365876330599,8.228422421308393
0.07,0.07499325113252778,7.864126410935595
0.08,0.07087284350174956,7.499830400562797
0.09,0.06675243587097135,7.135534390189999
0.1,0.06263202824019312,6.771238379817202
0.11,0.05977048314290677,6.513533151784302
0.12,0.057421776950466255,6.299251171824587
0.13,0.055073070758025734,6.0849691918648725
0.14,0.05272436456558521,5.870687211905157
0.15,0.0503756583731447,5.656405231945443
0.16,0.04802695218070417,5.442123251985727
0.17,0.04567824598826366,5.227841272026012
0.18,0.04332953979582314,5.013559292066297
0.19,0.04170571947250524,4.847012422553161
0.2,0.04013372623496568,4.683878465015737
0.21,0.03856173299742612,4.520744507478313
0.22,0.03698973975988656,4.357610549940889
0.23,0.035417746522347,4.194476592403465
0.24,0.03384575328480744,4.031342634866041
0.25,0.03227376004726788,3.8682086773286173
0.26,0.030701766809728318,3.7050747197911926
0.27,0.02912977357218876,3.541940762253769
0.28,0.027557780334649198,3.3788068047163446
0.29,0.026664322099726794,3.2829493206393665
0.3,0.026044015074884803,3.2141746695257343
0.31,0.025423708050042813,3.1454000184121016
0.32,0.024803401025200823,3.076625367298469
0.33,0.024183094000358833,3.0078507161848367
0.34,0.02356278697551684,2.939076065071204
0.35000000000000003,0.02294247995067485,2.8703014139575718
0.36,0.022322172925832863,2.8015267628439395
0.37,0.021701865900990873,2.732752111730307
0.38,0.021081558876148883,2.6639774606166746
0.39,0.02046125185130689,2.595202809503042
0.4,0.0198409448264649,2.5264281583894093
0.41000000000000003,0.01922063780162291,2.457653507275777
0.42,0.018600330776780923,2.388878856162145
0.43,0.017980023751938932,2.320104205048512
0.44,0.017359716727096942,2.2513295539348794
0.45,0.01673940970225495,2.182554902821247
0.46,0.01611910267741296,2.113780251707615
0.47000000000000003,0.015498795652570967,2.0450056005939823
0.48,0.01487848862772898,1.97623094948035
0.49,0.01425818160288699,1.9074562983667176
0.5,0.013637874578044999,1.838681647253085
0.51,0.013017567553203008,1.7699069961394525
0.52,0.012397260528361017,1.70113234502582
0.53,0.011817411990274551,1.6297759650639996
0.54,0.011280256899807526,1.5556952393792722
0.55,0.0107431018093405,1.4816145136945449
0.56,0.010205946718873475,1.4075337880098175
0.5700000000000001,0.00966879162840645,1.3334530623250902
0.58,0.00913163653793943,1.2593723366403637
0.59,0.008594481447472404,1.1852916109556364
0.6,0.008057326357005378,1.111210885270909
0.61,0.007520171266538353,1.0371301595861817
0.62,0.0069830161760713275,0.9630494339014544
0.63,0.006445861085604302,0.888968708216727
0.64,0.005908705995137276,0.8148879825319997
0.65,0.00537155090467025,0.7408072568472724
0.66,0.004834395814203225,0.6667265311625451
0.67,0.004297240723736199,0.5926458054778176
0.68,0.003760085633269173,0.5185650797930905
0.6900000000000001,0.0032229305428021476,0.4444843541083632
0.7000000000000001,0.002685775452335122,0.37040362842363583
0.71,0.0021486203618681036,0.29632290273890916
0.72,0.0016114652714010781,0.2222421770541818
0.73,0.001074310180934051,0.1481614513694547
0.74,0.0005371550904670255,0.07408072568472734
0.75,0.0,0.0
