times_dense,J_V_path,mu_V_path
0.0,0.1,10.0
0.01,0.8445758465865237,6.293782926786959
0.02,0.8470533858901005,6.2583387639428585
0.03,0.8495309251936772,6.222894601098758
0.04,0.852008464497254,6.187450438254657
0.05,0.8544860038008307,6.152006275410556
0.06,0.8569635431044075,6.116562112566454
0.07,0.8594410824079842,6.081117949722353
0.08,0.8619186217115611,6.045673786878252
0.09,0.8643961610151378,6.010229624034151
0.1,0.8668737003187146,5.9747854611900495
0.11,0.8693512396222913,5.939341298345949
0.12,0.8718287789258681,5.903897135501848
0.13,0.8743063182294448,5.868452972657747
0.14,0.8767838575330217,5.833008809813645
0.15,0.8792613968365984,5.797564646969544
0.16,0.8817389361401752,5.762120484125443
0.17,0.8842164754437519,5.726676321281342
0.18,0.8866940147473287,5.691232158437241
0.19,0.8891715540509054,5.6557879955931405
0.2,0.8916490933544823,5.620343832749039
0.21,0.894126632658059,5.584899669904938
0.22,0.8966041719616358,5.549455507060837
0.23,0.8990817112652125,5.514011344216735
0.24,0.9015592505687893,5.478567181372634
0.25,0.904036789872366,5.443123018528533
0.26,0.9065143291759428,5.407678855684432
0.27,0.9089918684795196,5.3722346928403315
0.28,0.9114694077830964,5.33679052999623
0.29,0.9139469470866731,5.301346367152129
0.3,0.9164244863902499,5.265902204308028
0.31,0.9189020256938266,5.230458041463927
0.32,0.9213795649974034,5.195013878619825
0.33,0.9238571043009802,5.159569715775724
0.34,0.926334643604557,5.124125552931623
0.35000000000000003,0.9288121829081337,5.0886813900875225
0.36,0.9312897222117105,5.053237227243422
0.37,0.9337672615152872,5.017793064399321
0.38,0.936244800818864,4.982348901555219
0.39,0.9387223401224407,4.946904738711118
0.4,0.9411998794260176,4.911460575867017
0.41000000000000003,0.9436774187295943,4.876016413022915
0.42,0.9461549580331711,4.840572250178814
0.43,0.9486324973367478,4.8051280873347135
0.44,0.9511100366403246,4.769683924490613
0.45,0.9535875759439014,4.734239761646512
0.46,0.9560651152474782,4.698795598802411
0.47000000000000003,0.9585426545510549,4.663351435958309
0.48,0.9610201938546317,4.627907273114208
0.49,0.9634977331582084,4.592463110270107
0.5,0.8908757031927664,3.2445065346001827
0.51,0.7340283884668006,2.2355798634487445
0.52,0.594323227621689,1.565386332255468
0.53,0.5496240890358405,1.3534992006604911
0.54,0.5480401579435181,1.3495986265951871
0.55,0.5464562268511959,1.3456980525298832
0.56,0.5448722957588735,1.3417974784645792
0.5700000000000001,0.5432883646665513,1.337896904399275
0.58,0.5417044335742289,1.333996330333971
0.59,0.5401205024819067,1.330095756268667
0.6,0.5385365713895843,1.326195182203363
0.61,0.5369526402972621,1.322294608138059
0.62,0.5353687092049397,1.3183940340727551
0.63,0.5337847781126174,1.3144934600074512
0.64,0.5322008470202951,1.310592885942147
0.65,0.5306169159279728,1.306692311876843
0.66,0.5290329848356505,1.302791737811539
0.67,0.5274490537433282,1.298891163746235
0.68,0.5258651226510058,1.294990589680931
0.6900000000000001,0.5242811915586836,1.291090015615627
0.7000000000000001,0.5226972604663612,1.2871894415503229
0.71,0.521113329374039,1.283288867485019
0.72,0.5195293982817166,1.279388293419715
