times_dense,J_V_path,mu_V_path
0.0,0.1,10.0
0.01,2.0483873992686283,4.602342247287211
0.02,2.043380116190859,4.569041425931281
0.03,2.0383728331130904,4.535740604575351
0.04,2.033365550035321,4.502439783219421
0.05,2.028358266957552,4.469138961863491
0.06,2.0233509838797827,4.4358381405075615
0.07,2.0183437008020135,4.402537319151631
0.08,2.0133364177242443,4.3692364977957014
0.09,2.0083291346464756,4.335935676439771
0.1,2.0033218515687063,4.302634855083841
0.11,1.9983145684909371,4.269334033727911
0.12,1.993307285413168,4.236033212371981
0.13,1.988300002335399,4.202732391016051
0.14,1.9832927192576297,4.169431569660121
0.15,1.9782854361798607,4.136130748304191
0.16,1.9732781531020915,4.102829926948261
0.17,1.9682708700243223,4.069529105592331
0.18,1.9632635869465533,4.036228284236401
0.19,1.9582563038687841,4.0029274628804705
0.2,1.953249020791015,3.969626641524541
0.21,1.948241737713246,3.936325820168611
0.22,1.9432344546354767,3.903024998812681
0.23,1.9382271715577075,3.869724177456751
0.24,1.9332198884799385,3.8364233561008207
0.25,1.9282126054021693,3.8031225347448907
0.26,1.9232053223244003,3.7698217133889607
0.27,1.9181980392466311,3.7365208920330306
0.28,1.913190756168862,3.7032200706771006
0.29,1.908183473091093,3.669919249321171
0.3,1.9031761900133237,3.6366184279652405
0.31,1.8981689069355547,3.603317606609311
0.32,1.8931616238577855,3.5700167852533804
0.33,1.8881543407800163,3.536715963897451
0.34,1.8831470577022473,3.5034151425415203
0.35000000000000003,1.8781397746244781,3.4701143211855907
0.36,1.873132491546709,3.4368134998296607
0.37,1.86812520846894,3.4035126784737306
0.38,1.8631179253911707,3.3702118571178006
0.39,1.8581106423134015,3.3369110357618705
0.4,1.8531033592356325,3.3036102144059405
0.41000000000000003,1.8480960761578633,3.2703093930500104
0.42,1.8430887930800943,3.237008571694081
0.43,1.8380815100023251,3.2037077503381504
0.44,1.833074226924556,3.1704069289822208
0.45,1.828066943846787,3.1371061076262903
0.46,1.8230596607690177,3.1038052862703607
0.47000000000000003,1.8180523776912487,3.07050446491443
0.48,1.8130450946134795,3.0372036435585006
0.49,1.8080378115357103,3.00390282220257
0.5,0.0,0.0
