filename,N,M,V,J_V_final,T,rough_success,refined_success,ground_state_overlap,energy_difference
output_1.txt,3,2,1,0.5,13.75,True,True,0.997127,0.004368
output_10.txt,3,2,1,0.5,17.5,True,True,0.885789,0.098082
output_100.txt,,,,,,False,False,,
output_101.txt,,,,,,False,False,,
output_102.txt,,,,,,False,False,,
output_103.txt,,,,,,False,False,,
output_104.txt,,,,,,False,False,,
output_105.txt,,,,,,False,False,,
output_106.txt,,,,,,False,False,,
output_107.txt,,,,,,False,False,,
output_108.txt,,,,,,False,False,,
output_109.txt,,,,,,False,False,,
output_11.txt,3,2,1,0.5,10.0,True,True,0.95438,0.059641
output_110.txt,,,,,,False,False,,
output_111.txt,,,,,,False,False,,
output_112.txt,,,,,,False,False,,
output_113.txt,,,,,,False,False,,
output_114.txt,,,,,,False,False,,
output_115.txt,,,,,,False,False,,
output_116.txt,,,,,,False,False,,
output_117.txt,,,,,,False,False,,
output_118.txt,,,,,,False,False,,
output_119.txt,,,,,,False,False,,
output_12.txt,3,2,1,0.5,17.916666666666668,True,True,0.890215,0.093896
output_120.txt,,,,,,False,False,,
output_121.txt,,,,,,False,False,,
output_122.txt,,,,,,False,False,,
output_123.txt,,,,,,False,False,,
output_124.txt,,,,,,False,False,,
output_125.txt,,,,,,False,False,,
output_126.txt,,,,,,False,False,,
output_127.txt,,,,,,False,False,,
output_128.txt,,,,,,False,False,,
output_129.txt,,,,,,False,False,,
output_13.txt,3,2,1,0.5,18.333333333333336,True,True,0.999744,0.000536
output_130.txt,,,,,,False,False,,
output_131.txt,,,,,,False,False,,
output_132.txt,,,,,,False,False,,
output_133.txt,,,,,,False,False,,
output_134.txt,,,,,,False,False,,
output_135.txt,,,,,,False,False,,
output_136.txt,,,,,,False,False,,
output_137.txt,,,,,,False,False,,
output_138.txt,,,,,,False,False,,
output_139.txt,,,,,,False,False,,
output_14.txt,3,2,1,0.5,18.75,True,True,0.84604,0.143475
output_140.txt,,,,,,False,False,,
output_141.txt,,,,,,False,False,,
output_142.txt,,,,,,False,False,,
output_143.txt,,,,,,False,False,,
output_144.txt,,,,,,False,False,,
output_145.txt,,,,,,False,False,,
output_146.txt,,,,,,False,False,,
output_147.txt,,,,,,False,False,,
output_148.txt,,,,,,False,False,,
output_149.txt,,,,,,False,False,,
output_15.txt,3,2,1,0.5,19.166666666666668,True,True,0.90544,0.084091
output_150.txt,,,,,,False,False,,
output_151.txt,,,,,,False,False,,
output_152.txt,,,,,,False,False,,
output_153.txt,,,,,,False,False,,
output_154.txt,,,,,,False,False,,
output_155.txt,,,,,,False,False,,
output_156.txt,,,,,,False,False,,
output_157.txt,,,,,,False,False,,
output_158.txt,,,,,,False,False,,
output_159.txt,,,,,,False,False,,
output_16.txt,3,2,1,0.5,19.583333333333336,True,True,0.905583,0.076162
output_160.txt,,,,,,False,False,,
output_161.txt,,,,,,False,False,,
output_162.txt,,,,,,False,False,,
output_163.txt,,,,,,False,False,,
output_164.txt,,,,,,False,False,,
output_165.txt,,,,,,False,False,,
output_166.txt,,,,,,False,False,,
output_167.txt,,,,,,False,False,,
output_168.txt,,,,,,False,False,,
output_169.txt,,,,,,False,False,,
output_17.txt,3,2,1,0.5,20.0,True,True,0.921039,0.069197
output_170.txt,,,,,,False,False,,
output_171.txt,,,,,,False,False,,
output_172.txt,,,,,,False,False,,
output_173.txt,,,,,,False,False,,
output_174.txt,,,,,,False,False,,
output_175.txt,,,,,,False,False,,
output_176.txt,,,,,,False,False,,
output_177.txt,,,,,,False,False,,
output_178.txt,,,,,,False,False,,
output_179.txt,,,,,,False,False,,
output_18.txt,3,3,1,0.5,10.0,True,True,0.48596,0.467839
output_180.txt,,,,,,False,False,,
output_181.txt,,,,,,False,False,,
output_182.txt,,,,,,False,False,,
output_183.txt,,,,,,False,False,,
output_184.txt,,,,,,False,False,,
output_185.txt,,,,,,False,False,,
output_186.txt,,,,,,False,False,,
output_187.txt,,,,,,False,False,,
output_188.txt,,,,,,False,False,,
output_189.txt,,,,,,False,False,,
output_19.txt,3,3,1,0.5,10.416666666666666,True,True,0.652843,0.370155
output_190.txt,,,,,,False,False,,
output_191.txt,,,,,,False,False,,
output_192.txt,,,,,,False,False,,
output_193.txt,,,,,,False,False,,
output_194.txt,,,,,,False,False,,
output_195.txt,,,,,,False,False,,
output_196.txt,,,,,,False,False,,
output_197.txt,,,,,,False,False,,
output_198.txt,,,,,,False,False,,
output_199.txt,,,,,,False,False,,
output_2.txt,3,2,1,0.5,14.166666666666668,True,True,0.999625,0.000604
output_20.txt,3,3,1,0.5,10.833333333333334,True,True,0.551618,0.439084
output_200.txt,,,,,,False,False,,
output_21.txt,3,3,1,0.5,11.25,True,True,0.58272,0.424298
output_22.txt,3,2,1,0.5,10.416666666666666,True,True,0.977042,0.033517
output_23.txt,3,3,1,0.5,11.666666666666666,True,True,0.606517,0.410302
output_24.txt,3,3,1,0.5,12.083333333333334,True,True,0.702786,0.253729
output_25.txt,3,3,1,0.5,12.5,True,True,0.651499,0.378457
output_26.txt,3,3,1,0.5,12.916666666666668,True,True,0.711138,0.259286
output_27.txt,3,3,1,0.5,13.333333333333334,True,True,0.685144,0.332354
output_28.txt,3,3,1,0.5,13.75,True,True,0.697189,0.283969
output_29.txt,3,3,1,0.5,14.166666666666668,True,True,0.834121,0.088751
output_3.txt,3,2,1,0.5,14.583333333333334,True,True,0.99938,0.001076
output_30.txt,3,3,1,0.5,14.583333333333334,True,True,0.81604,0.116863
output_31.txt,3,3,1,0.5,15.0,True,True,0.8279,0.099335
output_32.txt,3,3,1,0.5,15.416666666666668,True,True,0.680751,0.290262
output_33.txt,3,2,1,0.5,10.833333333333334,True,True,0.988534,0.018108
output_34.txt,3,3,1,0.5,15.833333333333334,True,True,0.852801,0.083789
output_35.txt,3,3,1,0.5,16.25,True,True,0.696792,0.27753
output_36.txt,3,3,1,0.5,16.666666666666668,True,True,0.7077,0.26473
output_37.txt,3,3,1,0.5,17.083333333333336,True,True,0.720858,0.254257
output_38.txt,3,3,1,0.5,17.5,True,True,0.888511,0.062248
output_39.txt,3,3,1,0.5,17.916666666666668,True,True,0.898379,0.055376
output_4.txt,3,2,1,0.5,15.0,True,True,0.991568,0.014552
output_40.txt,3,3,1,0.5,18.333333333333336,True,True,0.201675,0.590826
output_41.txt,3,3,1,0.5,18.75,True,True,0.226164,0.591517
output_42.txt,3,3,1,0.5,19.166666666666668,True,True,0.98514,0.017376
output_43.txt,3,3,1,0.5,19.583333333333336,True,True,0.972599,0.021935
output_44.txt,3,2,1,0.5,11.25,True,True,0.98634,0.020611
output_45.txt,3,3,1,0.5,20.0,True,True,0.9246,0.038684
output_46.txt,3,4,1,0.5,10.0,True,True,0.282796,0.646077
output_47.txt,3,4,1,0.5,10.416666666666666,True,True,0.316463,0.639708
